-11.9784 7.1515 0 5.95157 1 0.0995127 1 1
-11.8843 7.1191 0 5.95157 1 0.0995127 1 1
-11.7902 7.0867 0 5.95157 1 0.0995127 1 1
-11.6961 7.0543 0 5.95157 1 0.0995127 1 1
-11.6021 7.0219 0 5.95157 1 0.0995127 1 1
-11.508 6.98951 0 5.95157 1 0.0995127 1 1
-11.4139 6.95711 0 5.95157 1 0.0995127 1 1
-11.3198 6.92471 0 5.95157 1 0.0995127 1 1
-11.2257 6.89231 0 5.95157 1 0.0995127 1 1
-11.1316 6.85991 0 5.95157 1 0.0995127 1 1
-11.0375 6.82752 0 5.95157 1 0.0995127 1 1
-10.9434 6.79512 0 5.95157 1 0.0995127 1 1
-10.8493 6.76272 0 5.95157 1 0.0995127 1 1
-10.7552 6.73032 0 5.95157 1 0.0995127 1 1
-10.6611 6.69792 0 5.95157 1 0.0995127 1 1
-10.5671 6.66552 0 5.95157 1 0.0995127 1 1
-10.473 6.63313 0 5.95157 1 0.0995127 1 1
-10.3789 6.60073 0 5.95157 1 0.0995127 1 1
-10.2848 6.56833 0 5.95157 1 0.0995127 1 1
-10.1907 6.53593 0 5.95157 1 0.0995127 1 1
-10.0966 6.50353 0 5.95157 1 0.0995127 1 1
-10.0025 6.47114 0 5.95157 1 0.0995127 1 1
-9.90842 6.43874 0 5.95157 1 0.0995127 1 1
-9.81432 6.40634 0 5.95157 1 0.0995127 1 1
-9.72023 6.37394 0 5.95157 1 0.0995127 1 1
-9.62614 6.34154 0 5.95157 1 0.0995127 1 1
-9.53205 6.30914 0 5.95157 1 0.0995127 1 1
-9.43796 6.27675 0 5.95157 1 0.0995127 1 1
-9.34387 6.24435 0 5.95157 1 0.0995127 1 1
-9.24978 6.21195 0 5.95157 1 0.0995127 1 1
-9.15569 6.17955 0 5.95157 1 0.0995127 1 1
-9.0616 6.14715 0 5.95157 1 0.0995127 1 1
-8.9675 6.11476 0 5.95157 1 0.0995127 1 1
-8.87341 6.08236 0 5.95157 1 0.0995127 1 1
-8.77932 6.04996 0 5.95157 1 0.0995127 1 1
-8.68523 6.01756 0 5.95157 1 0.0995127 1 1
-8.59114 5.98516 0 5.95157 1 0.0995127 1 1
-8.49705 5.95276 0 5.95157 1 0.0995127 1 1
-8.40296 5.92037 0 5.95157 1 0.0995127 1 1
-8.30887 5.88797 0 5.95157 1 0.0995127 1 1
-8.21477 5.85557 0 5.95157 1 0.0995127 1 1
-8.12068 5.82317 0 5.95157 1 0.0995127 1 1
-8.02659 5.79077 0 5.95157 1 0.0995127 1 1
-7.9325 5.75838 0 5.95157 1 0.0995127 1 1
-7.83841 5.72598 0 5.95157 1 0.100157 1 2
-7.74371 5.69337 0 5.95157 1 0.100157 1 2
-7.64901 5.66076 0 5.95157 1 0.100157 1 2
-7.55431 5.62815 0 5.95157 1 0.100157 1 2
-7.45961 5.59555 0 5.95157 1 0.100157 1 2
